file,line,type,commit,author,date,time,timezone,datetime,depth,length
static\projects\a2_style.css,99,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,18
static\projects\a2_style.css,100,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,19
static\projects\a2_style.css,101,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,12
static\projects\a2_style.css,102,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,35
static\projects\a2_style.css,103,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,14
static\projects\a2_style.css,104,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,25
static\projects\a2_style.css,105,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,19
static\projects\a2_style.css,106,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,0
static\projects\a2_style.css,107,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,108,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,109,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,3
static\projects\a2_style.css,110,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,15
static\projects\a2_style.css,111,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,30
static\projects\a2_style.css,112,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,113,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,114,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,3
static\projects\a2_style.css,115,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,15
static\projects\a2_style.css,116,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,117,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,118,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,10
static\projects\a2_style.css,119,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,120,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,7
static\projects\a2_style.css,121,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,25
static\projects\a2_style.css,122,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,123,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,124,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,3
static\projects\a2_style.css,125,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,10
static\projects\a2_style.css,126,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,30
static\projects\a2_style.css,127,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,0
static\projects\a2_style.css,128,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,129,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,5
static\projects\a2_style.css,130,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,16
static\projects\a2_style.css,131,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,1
static\projects\a2_style.css,132,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,133,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,134,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,24
static\projects\a2_style.css,135,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,136,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,7
static\projects\a2_style.css,137,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,18
static\projects\a2_style.css,138,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,18
static\projects\a2_style.css,139,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,140,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,141,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,5
static\projects\a2_style.css,142,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,17
static\projects\a2_style.css,143,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,30
static\projects\a2_style.css,144,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,19
static\projects\a2_style.css,145,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,20
static\projects\a2_style.css,146,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,147,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,148,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,12
static\projects\a2_style.css,149,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,150,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,7
static\projects\a2_style.css,151,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,13
static\projects\a2_style.css,152,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,14
static\projects\a2_style.css,153,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,20
static\projects\a2_style.css,154,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,41
static\projects\a2_style.css,155,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,47
static\projects\a2_style.css,156,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,18
static\projects\a2_style.css,157,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,17
static\projects\a2_style.css,158,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,159,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,13
static\projects\a2_style.css,160,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,30
static\projects\a2_style.css,161,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,35
static\projects\a2_style.css,162,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,14
static\projects\a2_style.css,163,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,14
static\projects\a2_style.css,164,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,17
static\projects\a2_style.css,165,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,25
static\projects\a2_style.css,166,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,16
static\projects\a2_style.css,167,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,168,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,10
static\projects\a2_style.css,169,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,3,39
static\projects\a2_style.css,170,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,3,17
static\projects\a2_style.css,171,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,3,30
static\projects\a2_style.css,172,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,0
static\projects\a2_style.css,173,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
static\projects\a2_style.css,174,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,31
static\projects\a2_style.css,175,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,3,14
static\projects\a2_style.css,176,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,3,26
static\projects\a2_style.css,177,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,3,71
static\projects\a2_style.css,178,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,0
static\projects\a2_style.css,179,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,0
static\projects\a2_style.css,180,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,6
static\projects\a2_style.css,181,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,2,15
static\projects\a2_style.css,182,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,1,0
static\projects\a2_style.css,183,css,0b52725b,allisoneto,2026-03-07,18:07:57,-05:00,2026-03-07T18:07:57-05:00,0,0
src\style.css,1,css,6c1eec7c,allisoneto,2026-02-28,17:11:40,-05:00,2026-02-28T17:11:40-05:00,0,6
src\style.css,2,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,45
src\style.css,3,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,78
src\style.css,4,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,78
src\style.css,5,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,78
src\style.css,6,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,31
src\style.css,7,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,85
src\style.css,8,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,31
src\style.css,9,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,59
src\style.css,10,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,58
src\style.css,11,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,1
src\style.css,12,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,30
src\style.css,13,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,58
src\style.css,14,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,58
src\style.css,15,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,1
src\style.css,16,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,30
src\style.css,17,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,59
src\style.css,18,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,58
src\style.css,19,css,cee489db,allisoneto,2026-02-28,18:17:04,-05:00,2026-02-28T18:17:04-05:00,0,1
src\style.css,20,css,6c1eec7c,allisoneto,2026-02-28,17:11:40,-05:00,2026-02-28T17:11:40-05:00,0,0
src\style.css,21,css,6c1eec7c,allisoneto,2026-02-28,17:11:40,-05:00,2026-02-28T17:11:40-05:00,0,0
src\style.css,22,css,6c1eec7c,allisoneto,2026-02-28,17:11:40,-05:00,2026-02-28T17:11:40-05:00,0,5
src\style.css,23,css,6c1eec7c,allisoneto,2026-02-28,17:11:40,-05:00,2026-02-28T17:11:40-05:00,0,44
src\style.css,24,css,6c1eec7c,allisoneto,2026-02-28,17:11:40,-05:00,2026-02-28T17:11:40-05:00,0,43
src\style.css,25,css,6c1eec7c,allisoneto,2026-02-28,17:11:40,-05:00,2026-02-28T17:11:40-05:00,0,1
src\style.css,26,css,6c1eec7c,allisoneto,2026-02-28,17:11:40,-05:00,2026-02-28T17:11:40-05:00,0,24
src\style.css,27,css,6c1eec7c,allisoneto,2026-02-28,17:11:40,-05:00,2026-02-28T17:11:40-05:00,0,16
src\style.css,28,css,6c1eec7c,allisoneto,2026-02-28,17:11:40,-05:00,2026-02-28T17:11:40-05:00,0,19
src\style.css,29,css,6c1eec7c,allisoneto,2026-02-28,17:11:40,-05:00,2026-02-28T17:11:40-05:00,0,12
src\style.css,30,css,6c1eec7c,allisoneto,2026-02-28,17:11:40,-05:00,2026-02-28T17:11:40-05:00,0,33
